cus_id,cus_type,cus_point,product,brand
614127,Type 2,12196,Product AY,Brand 229
614323,Type 2,789,Product AY,Brand 229
614818,Type 2,319,Product AY,Brand 229
610802,Type 2,2228,Product AY,Brand 229
610923,Type 2,915,Product AY,Brand 229
628423,Type 2,620,Product AY,Brand 229
628517,Type 2,477,Product AY,Brand 229
612011,Type 2,102,Product AY,Brand 229
628526,Type 2,496,Product AY,Brand 229
616822,Type 2,385,Product AY,Brand 229
629523,Type 2,544,Product AY,Brand 229
617306,Type 2,1780,Product AY,Brand 229
629822,Type 2,1320,Product AY,Brand 229
617511,Type 2,624,Product AY,Brand 229
630099,Type 2,465,Product AY,Brand 229
617605,Type 2,969624,Product AY,Brand 229
641011,Type 2,923,Product AY,Brand 229
630323,Type 2,8605,Product AY,Brand 229
617810,Type 2,5909,Product AY,Brand 229
641310,Type 2,245,Product AY,Brand 229
618125,Type 2,470,Product AY,Brand 229
630912,Type 2,6582,Product AY,Brand 229
618312,Type 2,1074,Product AY,Brand 229
630921,Type 2,7876,Product AY,Brand 229
631003,Type 2,3410,Product AY,Brand 229
619122,Type 2,11391,Product AY,Brand 229
631405,Type 2,164,Product AY,Brand 229
631610,Type 2,1435,Product AY,Brand 229
619702,Type 2,3385,Product AY,Brand 229
642522,Type 2,10699,Product AY,Brand 229
619720,Type 2,199,Product AY,Brand 229
631825,Type 2,429,Product AY,Brand 229
642924,Type 2,454,Product AY,Brand 229
620118,Type 2,340,Product AY,Brand 229
632420,Type 2,5488,Product AY,Brand 229
620922,Type 2,3123,Product AY,Brand 229
644199,Type 2,173,Product AY,Brand 229
621312,Type 2,459,Product AY,Brand 229
621415,Type 2,274,Product AY,Brand 229
621499,Type 2,27346,Product AY,Brand 229
644526,Type 2,990,Product AY,Brand 229
633726,Type 2,872,Product AY,Brand 229
634218,Type 2,319,Product AY,Brand 229
621723,Type 2,3610,Product AY,Brand 229
645215,Type 2,183,Product AY,Brand 229
621919,Type 2,2985,Product AY,Brand 229
635019,Type 2,3273,Product AY,Brand 229
622113,Type 2,1546,Product AY,Brand 229
622421,Type 2,105,Product AY,Brand 229
622524,Type 2,167,Product AY,Brand 229
646221,Type 2,457,Product AY,Brand 229
635608,Type 2,379,Product AY,Brand 229
623026,Type 2,6573,Product AY,Brand 229
646315,Type 2,108,Product AY,Brand 229
636101,Type 2,738,Product AY,Brand 229
636923,Type 2,867,Product AY,Brand 229
624014,Type 2,326,Product AY,Brand 229
646726,Type 2,1042,Product AY,Brand 229
646810,Type 2,1605,Product AY,Brand 229
637706,Type 2,1180,Product AY,Brand 229
624518,Type 2,1373,Product AY,Brand 229
624715,Type 2,2310,Product AY,Brand 229
638319,Type 2,1968,Product AY,Brand 229
624902,Type 2,2172,Product AY,Brand 229
638422,Type 2,217,Product AY,Brand 229
655812,Type 2,5244,Product AY,Brand 229
648823,Type 2,2257,Product AY,Brand 229
656108,Type 2,196,Product AY,Brand 229
649110,Type 2,242,Product AY,Brand 229
640014,Type 2,344,Product AY,Brand 229
656613,Type 2,583,Product AY,Brand 229
640023,Type 2,2901,Product AY,Brand 229
650200,Type 2,936,Product AY,Brand 229
671924,Type 2,6006,Product AY,Brand 229
656716,Type 2,5528,Product AY,Brand 229
651010,Type 2,536,Product AY,Brand 229
656800,Type 2,9019,Product AY,Brand 229
656912,Type 2,1993,Product AY,Brand 229
672323,Type 2,125,Product AY,Brand 229
651917,Type 2,1223,Product AY,Brand 229
651926,Type 2,289,Product AY,Brand 229
657825,Type 2,14731,Product AY,Brand 229
652811,Type 2,1601,Product AY,Brand 229
658719,Type 2,227,Product AY,Brand 229
673619,Type 2,7493,Product AY,Brand 229
658822,Type 2,1299,Product AY,Brand 229
653902,Type 2,536,Product AY,Brand 229
674009,Type 2,1175,Product AY,Brand 229
660517,Type 2,55679,Product AY,Brand 229
654217,Type 2,666,Product AY,Brand 229
654226,Type 2,501,Product AY,Brand 229
660825,Type 2,295,Product AY,Brand 229
654404,Type 2,67,Product AY,Brand 229
661206,Type 2,1822,Product AY,Brand 229
674916,Type 2,585,Product AY,Brand 229
655008,Type 2,262,Product AY,Brand 229
655205,Type 2,132,Product AY,Brand 229
662221,Type 2,1351,Product AY,Brand 229
655214,Type 2,814,Product AY,Brand 229
675408,Type 2,5682,Product AY,Brand 229
675810,Type 2,972,Product AY,Brand 229
684223,Type 2,537,Product AY,Brand 229
676125,Type 2,193,Product AY,Brand 229
663022,Type 2,202,Product AY,Brand 229
676312,Type 2,364,Product AY,Brand 229
684924,Type 2,832,Product AY,Brand 229
685024,Type 2,218,Product AY,Brand 229
676910,Type 2,262,Product AY,Brand 229
663620,Type 2,6059,Product AY,Brand 229
677001,Type 2,591,Product AY,Brand 229
663826,Type 2,645,Product AY,Brand 229
685220,Type 2,453,Product AY,Brand 229
663910,Type 2,900,Product AY,Brand 229
664122,Type 2,2424,Product AY,Brand 229
685800,Type 2,2477,Product AY,Brand 229
678606,Type 2,2503,Product AY,Brand 229
664608,Type 2,240,Product AY,Brand 229
679500,Type 2,830,Product AY,Brand 229
687009,Type 2,853,Product AY,Brand 229
665802,Type 2,3451,Product AY,Brand 229
665914,Type 2,73,Product AY,Brand 229
666304,Type 2,306,Product AY,Brand 229
680019,Type 2,643,Product AY,Brand 229
680122,Type 2,2622,Product AY,Brand 229
688324,Type 2,7152,Product AY,Brand 229
680805,Type 2,179,Product AY,Brand 229
688520,Type 2,275,Product AY,Brand 229
667507,Type 2,5314,Product AY,Brand 229
667899,Type 2,994,Product AY,Brand 229
689424,Type 2,1032,Product AY,Brand 229
681119,Type 2,22670,Product AY,Brand 229
668120,Type 2,4831,Product AY,Brand 229
689705,Type 2,708,Product AY,Brand 229
668522,Type 2,669,Product AY,Brand 229
681418,Type 2,10252,Product AY,Brand 229
689910,Type 2,726,Product AY,Brand 229
681615,Type 2,208,Product AY,Brand 229
690327,Type 2,3381,Product AY,Brand 229
669426,Type 2,1727,Product AY,Brand 229
690411,Type 2,6304,Product AY,Brand 229
669604,Type 2,858,Product AY,Brand 229
670319,Type 2,732,Product AY,Brand 229
682500,Type 2,584,Product AY,Brand 229
690598,Type 2,679,Product AY,Brand 229
670609,Type 2,1232,Product AY,Brand 229
691511,Type 2,4345,Product AY,Brand 229
691614,Type 2,2478,Product AY,Brand 229
683703,Type 2,500,Product AY,Brand 229
691623,Type 2,178,Product AY,Brand 229
699012,Type 2,69,Product AY,Brand 229
684205,Type 2,1193,Product AY,Brand 229
692004,Type 2,751,Product AY,Brand 229
699106,Type 2,8924,Product AY,Brand 229
692013,Type 2,1464,Product AY,Brand 229
699320,Type 2,347,Product AY,Brand 229
713815,Type 2,314,Product AY,Brand 229
713824,Type 2,1299,Product AY,Brand 229
699722,Type 2,195,Product AY,Brand 229
699918,Type 2,1235,Product AY,Brand 229
714317,Type 2,16885,Product AY,Brand 229
693524,Type 2,650,Product AY,Brand 229
700226,Type 2,2303,Product AY,Brand 229
715006,Type 2,877,Product AY,Brand 229
700806,Type 2,151,Product AY,Brand 229
693917,Type 2,3202,Product AY,Brand 229
701008,Type 2,105,Product AY,Brand 229
701298,Type 2,2248,Product AY,Brand 229
715707,Type 2,328,Product AY,Brand 229
694914,Type 2,1045,Product AY,Brand 229
694923,Type 2,862,Product AY,Brand 229
716012,Type 2,2308,Product AY,Brand 229
695117,Type 2,453,Product AY,Brand 229
702127,Type 2,437,Product AY,Brand 229
716601,Type 2,107,Product AY,Brand 229
716619,Type 2,1218,Product AY,Brand 229
702613,Type 2,958,Product AY,Brand 229
695425,Type 2,2523,Product AY,Brand 229
717224,Type 2,1081,Product AY,Brand 229
702903,Type 2,11034,Product AY,Brand 229
695920,Type 2,264,Product AY,Brand 229
717523,Type 2,4762,Product AY,Brand 229
703405,Type 2,1702,Product AY,Brand 229
719116,Type 2,84,Product AY,Brand 229
703619,Type 2,13246,Product AY,Brand 229
697214,Type 2,100,Product AY,Brand 229
719312,Type 2,598,Product AY,Brand 229
697522,Type 2,6606,Product AY,Brand 229
704299,Type 2,1250,Product AY,Brand 229
698024,Type 2,2186,Product AY,Brand 229
719527,Type 2,1189,Product AY,Brand 229
704420,Type 2,9546,Product AY,Brand 229
704523,Type 2,2032,Product AY,Brand 229
698725,Type 2,364,Product AY,Brand 229
720411,Type 2,74,Product AY,Brand 229
727410,Type 2,380,Product AY,Brand 229
705221,Type 2,4179,Product AY,Brand 229
720617,Type 2,510,Product AY,Brand 229
720626,Type 2,553,Product AY,Brand 229
727812,Type 2,560,Product AY,Brand 229
720719,Type 2,4427,Product AY,Brand 229
727915,Type 2,404,Product AY,Brand 229
721109,Type 2,132,Product AY,Brand 229
728127,Type 2,18169,Product AY,Brand 229
721408,Type 2,443,Product AY,Brand 229
729003,Type 2,1099,Product AY,Brand 229
730419,Type 2,161,Product AY,Brand 229
721922,Type 2,14940,Product AY,Brand 229
722209,Type 2,3020,Product AY,Brand 229
722312,Type 2,630,Product AY,Brand 229
722602,Type 2,28210,Product AY,Brand 229
731323,Type 2,295,Product AY,Brand 229
708615,Type 2,7335,Product AY,Brand 229
731501,Type 2,1015,Product AY,Brand 229
723318,Type 2,263,Product AY,Brand 229
731903,Type 2,1033,Product AY,Brand 229
723524,Type 2,718,Product AY,Brand 229
732320,Type 2,1884,Product AY,Brand 229
709808,Type 2,426,Product AY,Brand 229
710300,Type 2,180,Product AY,Brand 229
732816,Type 2,739,Product AY,Brand 229
710318,Type 2,2803,Product AY,Brand 229
724512,Type 2,157,Product AY,Brand 229
710515,Type 2,327,Product AY,Brand 229
733112,Type 2,278,Product AY,Brand 229
724699,Type 2,1154,Product AY,Brand 229
725023,Type 2,357,Product AY,Brand 229
734025,Type 2,152,Product AY,Brand 229
734109,Type 2,232,Product AY,Brand 229
725219,Type 2,705,Product AY,Brand 229
711624,Type 2,4818,Product AY,Brand 229
725313,Type 2,15450,Product AY,Brand 229
734221,Type 2,4765,Product AY,Brand 229
734427,Type 2,32242,Product AY,Brand 229
713319,Type 2,721,Product AY,Brand 229
726002,Type 2,388,Product AY,Brand 229
735209,Type 2,320,Product AY,Brand 229
735508,Type 2,2444,Product AY,Brand 229
726413,Type 2,816,Product AY,Brand 229
726806,Type 2,386,Product AY,Brand 229
735714,Type 2,130,Product AY,Brand 229
757127,Type 2,634,Product AY,Brand 229
744006,Type 2,182,Product AY,Brand 229
736599,Type 2,862,Product AY,Brand 229
736711,Type 2,983,Product AY,Brand 229
757725,Type 2,351,Product AY,Brand 229
744211,Type 2,906,Product AY,Brand 229
737026,Type 2,323,Product AY,Brand 229
737119,Type 2,224,Product AY,Brand 229
744220,Type 2,2286,Product AY,Brand 229
744716,Type 2,1117,Product AY,Brand 229
737624,Type 2,11001,Product AY,Brand 229
744818,Type 2,183,Product AY,Brand 229
758227,Type 2,254,Product AY,Brand 229
744912,Type 2,6322,Product AY,Brand 229
737802,Type 2,743,Product AY,Brand 229
745124,Type 2,921,Product AY,Brand 229
759626,Type 2,155,Product AY,Brand 229
746523,Type 2,3673,Product AY,Brand 229
746813,Type 2,34,Product AY,Brand 229
760417,Type 2,1503,Product AY,Brand 229
739011,Type 2,13651,Product AY,Brand 229
747025,Type 2,17072,Product AY,Brand 229
739525,Type 2,437,Product AY,Brand 229
760622,Type 2,1147,Product AY,Brand 229
739899,Type 2,863,Product AY,Brand 229
761003,Type 2,779,Product AY,Brand 229
761012,Type 2,1356,Product AY,Brand 229
748499,Type 2,6194,Product AY,Brand 229
740222,Type 2,395,Product AY,Brand 229
761115,Type 2,253,Product AY,Brand 229
748611,Type 2,99,Product AY,Brand 229
761414,Type 2,17448,Product AY,Brand 229
740503,Type 2,951,Product AY,Brand 229
741313,Type 2,850,Product AY,Brand 229
741518,Type 2,617,Product AY,Brand 229
749122,Type 2,439,Product AY,Brand 229
742011,Type 2,436,Product AY,Brand 229
762617,Type 2,625,Product AY,Brand 229
762719,Type 2,1128,Product AY,Brand 229
742114,Type 2,335,Product AY,Brand 229
763016,Type 2,655,Product AY,Brand 229
751013,Type 2,9076,Product AY,Brand 229
763502,Type 2,352,Product AY,Brand 229
751620,Type 2,3319,Product AY,Brand 229
763623,Type 2,20357,Product AY,Brand 229
751817,Type 2,456,Product AY,Brand 229
764508,Type 2,498,Product AY,Brand 229
773006,Type 2,1093,Product AY,Brand 229
752104,Type 2,10365,Product AY,Brand 229
773314,Type 2,3900,Product AY,Brand 229
773912,Type 2,210,Product AY,Brand 229
765599,Type 2,2070,Product AY,Brand 229
752524,Type 2,1040,Product AY,Brand 229
752720,Type 2,528,Product AY,Brand 229
753307,Type 2,318,Product AY,Brand 229
766802,Type 2,7408,Product AY,Brand 229
753512,Type 2,2395,Product AY,Brand 229
766820,Type 2,21815,Product AY,Brand 229
775009,Type 2,519,Product AY,Brand 229
766923,Type 2,4979,Product AY,Brand 229
775308,Type 2,15457,Product AY,Brand 229
767313,Type 2,590,Product AY,Brand 229
754425,Type 2,163,Product AY,Brand 229
775411,Type 2,331,Product AY,Brand 229
754715,Type 2,138,Product AY,Brand 229
775617,Type 2,2799,Product AY,Brand 229
755422,Type 2,239,Product AY,Brand 229
776614,Type 2,3783,Product AY,Brand 229
769223,Type 2,174,Product AY,Brand 229
769419,Type 2,125,Product AY,Brand 229
777910,Type 2,2641,Product AY,Brand 229
757024,Type 2,326,Product AY,Brand 229
769924,Type 2,982,Product AY,Brand 229
770023,Type 2,3440,Product AY,Brand 229
778122,Type 2,1704,Product AY,Brand 229
770407,Type 2,336,Product AY,Brand 229
778515,Type 2,4166,Product AY,Brand 229
788112,Type 2,1462,Product AY,Brand 229
770416,Type 2,1379,Product AY,Brand 229
788327,Type 2,85,Product AY,Brand 229
778608,Type 2,11829,Product AY,Brand 229
770911,Type 2,2188,Product AY,Brand 229
779110,Type 2,386,Product AY,Brand 229
789315,Type 2,817,Product AY,Brand 229
779521,Type 2,120,Product AY,Brand 229
771413,Type 2,1386,Product AY,Brand 229
780013,Type 2,893,Product AY,Brand 229
780919,Type 2,1376,Product AY,Brand 229
790807,Type 2,1659,Product AY,Brand 229
781403,Type 2,446,Product AY,Brand 229
802924,Type 2,253,Product AY,Brand 229
791299,Type 2,3514,Product AY,Brand 229
782307,Type 2,3869,Product AY,Brand 229
792100,Type 2,3479,Product AY,Brand 229
782409,Type 2,1138,Product AY,Brand 229
782624,Type 2,413,Product AY,Brand 229
792315,Type 2,718,Product AY,Brand 229
804115,Type 2,543,Product AY,Brand 229
792427,Type 2,2120,Product AY,Brand 229
782914,Type 2,2617,Product AY,Brand 229
792904,Type 2,5588,Product AY,Brand 229
783416,Type 2,1342,Product AY,Brand 229
804909,Type 2,21997,Product AY,Brand 229
783621,Type 2,178,Product AY,Brand 229
793125,Type 2,3407,Product AY,Brand 229
783808,Type 2,329,Product AY,Brand 229
805420,Type 2,1382,Product AY,Brand 229
805514,Type 2,2376,Product AY,Brand 229
793817,Type 2,483,Product AY,Brand 229
784123,Type 2,1682,Product AY,Brand 229
794122,Type 2,14235,Product AY,Brand 229
806212,Type 2,1569,Product AY,Brand 229
794207,Type 2,461,Product AY,Brand 229
784618,Type 2,563,Product AY,Brand 229
807013,Type 2,1162,Product AY,Brand 229
807611,Type 2,4008,Product AY,Brand 229
785027,Type 2,2874,Product AY,Brand 229
807723,Type 2,36380,Product AY,Brand 229
785419,Type 2,756,Product AY,Brand 229
794720,Type 2,1101,Product AY,Brand 229
795222,Type 2,4887,Product AY,Brand 229
808515,Type 2,2159,Product AY,Brand 229
795615,Type 2,233,Product AY,Brand 229
795923,Type 2,2048,Product AY,Brand 229
808814,Type 2,613,Product AY,Brand 229
786903,Type 2,556,Product AY,Brand 229
796416,Type 2,875,Product AY,Brand 229
809222,Type 2,270,Product AY,Brand 229
786921,Type 2,172,Product AY,Brand 229
787311,Type 2,158,Product AY,Brand 229
810312,Type 2,751,Product AY,Brand 229
797600,Type 2,525,Product AY,Brand 229
816912,Type 2,1130,Product AY,Brand 229
810527,Type 2,1125,Product AY,Brand 229
797712,Type 2,470,Product AY,Brand 229
817021,Type 2,286,Product AY,Brand 229
810910,Type 2,505,Product AY,Brand 229
797899,Type 2,778,Product AY,Brand 229
817320,Type 2,1052,Product AY,Brand 229
817722,Type 2,2171,Product AY,Brand 229
811122,Type 2,268,Product AY,Brand 229
798419,Type 2,938,Product AY,Brand 229
818617,Type 2,332,Product AY,Brand 229
811300,Type 2,1640,Product AY,Brand 229
818916,Type 2,83,Product AY,Brand 229
798821,Type 2,341,Product AY,Brand 229
819698,Type 2,800,Product AY,Brand 229
811917,Type 2,169,Product AY,Brand 229
799305,Type 2,993,Product AY,Brand 229
820526,Type 2,22632,Product AY,Brand 229
812222,Type 2,2705,Product AY,Brand 229
799426,Type 2,747,Product AY,Brand 229
820825,Type 2,1124,Product AY,Brand 229
821018,Type 2,556,Product AY,Brand 229
813126,Type 2,1937,Product AY,Brand 229
813313,Type 2,364,Product AY,Brand 229
821907,Type 2,6648,Product AY,Brand 229
801319,Type 2,614,Product AY,Brand 229
801525,Type 2,241,Product AY,Brand 229
822810,Type 2,3432,Product AY,Brand 229
801806,Type 2,24109,Product AY,Brand 229
814600,Type 2,2328,Product AY,Brand 229
823723,Type 2,2549,Product AY,Brand 229
831700,Type 2,766,Product AY,Brand 229
815326,Type 2,20738,Product AY,Brand 229
824805,Type 2,1428,Product AY,Brand 229
832314,Type 2,1239,Product AY,Brand 229
816519,Type 2,532,Product AY,Brand 229
832417,Type 2,10122,Product AY,Brand 229
832622,Type 2,10030,Product AY,Brand 229
846012,Type 2,146,Product AY,Brand 229
832903,Type 2,536,Product AY,Brand 229
833106,Type 2,4967,Product AY,Brand 229
825708,Type 2,2368,Product AY,Brand 229
847514,Type 2,11265,Product AY,Brand 229
826518,Type 2,600,Product AY,Brand 229
833713,Type 2,361,Product AY,Brand 229
826603,Type 2,1048,Product AY,Brand 229
847617,Type 2,1397,Product AY,Brand 229
827105,Type 2,665,Product AY,Brand 229
834514,Type 2,224,Product AY,Brand 229
827217,Type 2,4890,Product AY,Brand 229
834617,Type 2,1087,Product AY,Brand 229
834719,Type 2,318,Product AY,Brand 229
827618,Type 2,1260,Product AY,Brand 229
828027,Type 2,1931,Product AY,Brand 229
835212,Type 2,2369,Product AY,Brand 229
849817,Type 2,1292,Product AY,Brand 229
835427,Type 2,193,Product AY,Brand 229
828111,Type 2,1840,Product AY,Brand 229
828298,Type 2,60,Product AY,Brand 229
850009,Type 2,160,Product AY,Brand 229
835726,Type 2,166,Product AY,Brand 229
850103,Type 2,5068,Product AY,Brand 229
828915,Type 2,259,Product AY,Brand 229
850420,Type 2,2581,Product AY,Brand 229
835904,Type 2,2268,Product AY,Brand 229
836125,Type 2,590,Product AY,Brand 229
836817,Type 2,1253,Product AY,Brand 229
829613,Type 2,630,Product AY,Brand 229
837225,Type 2,618,Product AY,Brand 229
829622,Type 2,282,Product AY,Brand 229
851623,Type 2,2018,Product AY,Brand 229
829921,Type 2,735,Product AY,Brand 229
837524,Type 2,5891,Product AY,Brand 229
837599,Type 2,230,Product AY,Brand 229
852415,Type 2,1174,Product AY,Brand 229
852527,Type 2,2498,Product AY,Brand 229
838615,Type 2,1201,Product AY,Brand 229
830999,Type 2,692,Product AY,Brand 229
838727,Type 2,165,Product AY,Brand 229
853506,Type 2,92,Product AY,Brand 229
853720,Type 2,282,Product AY,Brand 229
839509,Type 2,35023,Product AY,Brand 229
831419,Type 2,3707,Product AY,Brand 229
854615,Type 2,172,Product AY,Brand 229
863327,Type 2,24326,Product AY,Brand 229
854820,Type 2,42,Product AY,Brand 229
863813,Type 2,345,Product AY,Brand 229
854923,Type 2,842,Product AY,Brand 229
840421,Type 2,1598,Product AY,Brand 229
855425,Type 2,15146,Product AY,Brand 229
855518,Type 2,237,Product AY,Brand 229
864221,Type 2,7517,Product AY,Brand 229
840926,Type 2,1266,Product AY,Brand 229
864511,Type 2,284,Product AY,Brand 229
841325,Type 2,3954,Product AY,Brand 229
856217,Type 2,334,Product AY,Brand 229
856806,Type 2,188,Product AY,Brand 229
841503,Type 2,323,Product AY,Brand 229
865125,Type 2,125,Product AY,Brand 229
857317,Type 2,441,Product AY,Brand 229
842322,Type 2,106,Product AY,Brand 229
857326,Type 2,6365,Product AY,Brand 229
865415,Type 2,512,Product AY,Brand 229
842920,Type 2,517,Product AY,Brand 229
866524,Type 2,168,Product AY,Brand 229
858202,Type 2,1580,Product AY,Brand 229
843011,Type 2,605,Product AY,Brand 229
866711,Type 2,290,Product AY,Brand 229
866720,Type 2,14152,Product AY,Brand 229
858903,Type 2,34839,Product AY,Brand 229
867101,Type 2,609,Product AY,Brand 229
859227,Type 2,213,Product AY,Brand 229
859405,Type 2,299,Product AY,Brand 229
845398,Type 2,290,Product AY,Brand 229
867503,Type 2,792,Product AY,Brand 229
859610,Type 2,1312,Product AY,Brand 229
859722,Type 2,207,Product AY,Brand 229
859807,Type 2,726,Product AY,Brand 229
868416,Type 2,536,Product AY,Brand 229
876420,Type 2,16386,Product AY,Brand 229
860419,Type 2,3881,Product AY,Brand 229
876617,Type 2,3871,Product AY,Brand 229
868518,Type 2,2683,Product AY,Brand 229
861510,Type 2,3560,Product AY,Brand 229
876719,Type 2,638,Product AY,Brand 229
868808,Type 2,100,Product AY,Brand 229
861604,Type 2,4423,Product AY,Brand 229
869011,Type 2,238,Product AY,Brand 229
869123,Type 2,629,Product AY,Brand 229
861716,Type 2,745,Product AY,Brand 229
877007,Type 2,6411,Product AY,Brand 229
869310,Type 2,487,Product AY,Brand 229
877212,Type 2,4398,Product AY,Brand 229
870017,Type 2,1777,Product AY,Brand 229
877614,Type 2,461,Product AY,Brand 229
870222,Type 2,82,Product AY,Brand 229
891320,Type 2,747,Product AY,Brand 229
891405,Type 2,225,Product AY,Brand 229
878527,Type 2,753,Product AY,Brand 229
871210,Type 2,3082,Product AY,Brand 229
878723,Type 2,820,Product AY,Brand 229
892822,Type 2,2004,Product AY,Brand 229
879309,Type 2,2397,Product AY,Brand 229
879711,Type 2,738,Product AY,Brand 229
871612,Type 2,1521,Product AY,Brand 229
894919,Type 2,1025,Product AY,Brand 229
879814,Type 2,265,Product AY,Brand 229
895010,Type 2,993,Product AY,Brand 229
880408,Type 2,1122,Product AY,Brand 229
872114,Type 2,244,Product AY,Brand 229
895309,Type 2,6015,Product AY,Brand 229
880698,Type 2,538,Product AY,Brand 229
895318,Type 2,54,Product AY,Brand 229
872721,Type 2,329,Product AY,Brand 229
881919,Type 2,354,Product AY,Brand 229
873223,Type 2,174,Product AY,Brand 229
896213,Type 2,384,Product AY,Brand 229
882225,Type 2,350,Product AY,Brand 229
882309,Type 2,837,Product AY,Brand 229
897005,Type 2,1898,Product AY,Brand 229
874398,Type 2,1494,Product AY,Brand 229
882506,Type 2,1284,Product AY,Brand 229
897407,Type 2,7797,Product AY,Brand 229
882627,Type 2,454,Product AY,Brand 229
874818,Type 2,3078,Product AY,Brand 229
897509,Type 2,2019,Product AY,Brand 229
874912,Type 2,215,Product AY,Brand 229
883409,Type 2,34,Product AY,Brand 229
898123,Type 2,200,Product AY,Brand 229
884117,Type 2,481,Product AY,Brand 229
884201,Type 2,2371,Product AY,Brand 229
876103,Type 2,340,Product AY,Brand 229
899223,Type 2,359,Product AY,Brand 229
884603,Type 2,66,Product AY,Brand 229
884808,Type 2,711,Product AY,Brand 229
907810,Type 2,27917,Product AY,Brand 229
899915,Type 2,277,Product AY,Brand 229
908218,Type 2,1570,Product AY,Brand 229
908798,Type 2,1508,Product AY,Brand 229
900512,Type 2,815,Product AY,Brand 229
885413,Type 2,818,Product AY,Brand 229
908817,Type 2,11327,Product AY,Brand 229
909309,Type 2,526,Product AY,Brand 229
885815,Type 2,1165,Product AY,Brand 229
900820,Type 2,2819,Product AY,Brand 229
886700,Type 2,381,Product AY,Brand 229
909814,Type 2,83,Product AY,Brand 229
901911,Type 2,166,Product AY,Brand 229
887127,Type 2,2229,Product AY,Brand 229
887202,Type 2,614,Product AY,Brand 229
902618,Type 2,773,Product AY,Brand 229
887818,Type 2,871,Product AY,Brand 229
902927,Type 2,3892,Product AY,Brand 229
910819,Type 2,2164,Product AY,Brand 229
903401,Type 2,2780,Product AY,Brand 229
910922,Type 2,1096,Product AY,Brand 229
888115,Type 2,189,Product AY,Brand 229
903700,Type 2,2268,Product AY,Brand 229
911499,Type 2,4603,Product AY,Brand 229
904912,Type 2,487,Product AY,Brand 229
912010,Type 2,330,Product AY,Brand 229
912216,Type 2,514,Product AY,Brand 229
905208,Type 2,508,Product AY,Brand 229
905311,Type 2,2021,Product AY,Brand 229
912711,Type 2,653,Product AY,Brand 229
922822,Type 2,241,Product AY,Brand 229
912720,Type 2,155,Product AY,Brand 229
905918,Type 2,339,Product AY,Brand 229
912926,Type 2,259,Product AY,Brand 229
913418,Type 2,707,Product AY,Brand 229
906224,Type 2,4066,Product AY,Brand 229
913914,Type 2,862,Product AY,Brand 229
923118,Type 2,11622,Product AY,Brand 229
907717,Type 2,1080,Product AY,Brand 229
914612,Type 2,4538,Product AY,Brand 229
923717,Type 2,321,Product AY,Brand 229
937415,Type 2,794,Product AY,Brand 229
914724,Type 2,1565,Product AY,Brand 229
914920,Type 2,1277,Product AY,Brand 229
924415,Type 2,343,Product AY,Brand 229
915226,Type 2,19937,Product AY,Brand 229
938113,Type 2,228,Product AY,Brand 229
925309,Type 2,386,Product AY,Brand 229
925608,Type 2,247,Product AY,Brand 229
939119,Type 2,4009,Product AY,Brand 229
939213,Type 2,2392,Product AY,Brand 229
916326,Type 2,5475,Product AY,Brand 229
939316,Type 2,730,Product AY,Brand 229
917108,Type 2,138,Product AY,Brand 229
939325,Type 2,172,Product AY,Brand 229
917211,Type 2,223,Product AY,Brand 229
926727,Type 2,312,Product AY,Brand 229
917818,Type 2,1392,Product AY,Brand 229
940107,Type 2,6824,Product AY,Brand 229
940125,Type 2,11115,Product AY,Brand 229
940508,Type 2,2677,Product AY,Brand 229
929027,Type 2,934,Product AY,Brand 229
929419,Type 2,274,Product AY,Brand 229
941122,Type 2,2723,Product AY,Brand 229
920024,Type 2,922,Product AY,Brand 229
929821,Type 2,128,Product AY,Brand 229
929915,Type 2,6242,Product AY,Brand 229
930117,Type 2,29707,Product AY,Brand 229
941702,Type 2,141,Product AY,Brand 229
920323,Type 2,480,Product AY,Brand 229
930304,Type 2,761,Product AY,Brand 229
942325,Type 2,2543,Product AY,Brand 229
942512,Type 2,16137,Product AY,Brand 229
930621,Type 2,683,Product AY,Brand 229
942708,Type 2,721,Product AY,Brand 229
942905,Type 2,1009,Product AY,Brand 229
922121,Type 2,4982,Product AY,Brand 229
931422,Type 2,272,Product AY,Brand 229
931525,Type 2,1165,Product AY,Brand 229
943724,Type 2,1031,Product AY,Brand 229
932214,Type 2,15620,Product AY,Brand 229
943799,Type 2,1221,Product AY,Brand 229
944011,Type 2,713,Product AY,Brand 229
932522,Type 2,302,Product AY,Brand 229
944422,Type 2,1034,Product AY,Brand 229
944618,Type 2,540,Product AY,Brand 229
933211,Type 2,103,Product AY,Brand 229
951626,Type 2,21882,Product AY,Brand 229
945120,Type 2,516,Product AY,Brand 229
952109,Type 2,1701,Product AY,Brand 229
934713,Type 2,41253,Product AY,Brand 229
952399,Type 2,960,Product AY,Brand 229
945616,Type 2,688,Product AY,Brand 229
945906,Type 2,52345,Product AY,Brand 229
935299,Type 2,484,Product AY,Brand 229
952913,Type 2,2205,Product AY,Brand 229
946800,Type 2,102,Product AY,Brand 229
953312,Type 2,121,Product AY,Brand 229
935701,Type 2,1247,Product AY,Brand 229
947320,Type 2,313,Product AY,Brand 229
936016,Type 2,265,Product AY,Brand 229
947423,Type 2,1221,Product AY,Brand 229
936315,Type 2,112,Product AY,Brand 229
947918,Type 2,2144,Product AY,Brand 229
